  126.3520,  129.9090,  135.5217,  132.0440,  144.6702,  144.9728,  150.6720,  340.9504,  397.3902,  379.4311,  315.8546,  325.8882,  374.5410,  413.5300,  441.9445,  520.9526,  663.0837, 1013.6047,  874.7107,  636.4173,  572.5293,  490.3876,  317.7509,  155.2631
  334.0048,  286.9491,  279.8286,  266.4933,  259.4123,  261.7960,  308.1733,  449.4429,  676.1525,  836.1628,  857.6106,  871.2956,  938.6051, 1039.4950, 1080.8226, 1033.1629, 1050.5478, 1092.4046, 1157.0974, 1062.8895,  926.9641,  821.9169,  705.0074,  479.7462
  268.2070,  255.4812,  246.2355,  235.4271,  239.6685, 1082.6507, 1441.9138, 1414.7276,  971.7841,  827.6828,  702.1091,  658.0638,  710.0467,  798.2551,  806.9040,  795.7944, 1024.4918, 1459.6349, 1796.6181, 1694.0696, 1429.9250, 1044.9315,  514.0590,  310.7032
 2301.5652, 2166.0919, 1317.6258,  992.9951,  685.7680,  673.3184,  609.5645,  503.8233,  573.3131, 1008.7473, 1885.5330, 2084.8180, 2030.6777, 2118.5482, 1920.6251, 1856.0128, 1595.7587, 1378.7008, 1351.3267, 1375.8055, 1036.0046,  639.4490,  498.0912,  450.7376
  814.6494,  746.0543,  731.2527,  700.2671,  795.3098,  784.3578, 1041.8890, 2242.3285, 3198.8437, 3494.1729, 3365.2855, 2645.1264, 2665.5188, 3502.2118, 3647.7308, 3608.2459, 3377.9839, 3275.7995, 3057.7873, 2587.8312, 2205.1276, 1889.6580, 1479.9283, 1008.6391
  142.5200,  107.5190,   87.8407,   82.0104,   76.5049,   71.5884,   83.4563,  156.6004,  209.8051,  284.9618,  317.4682,  362.4984,  418.5381,  466.2147,  612.0339,  719.9572,  865.4192,  996.6687,  927.3662,  709.4382,  646.4469,  569.2342,  373.0410,  224.5495
  439.4775,  322.0093,  248.1682,  221.9578,  206.7912,  263.8639,  400.1853,  425.4717,  476.0970,  574.2853,  584.6778,  541.0778,  590.2230,  594.2826,  663.5897,  780.0120,  809.8674, 1117.2057, 1379.8650, 1020.1885,  941.3223,  828.8187,  709.8004,  595.4634
  334.5135,  319.2975,  304.9220,  301.6309,  294.0679,  354.0710,  379.9853,  454.4810,  500.3781,  519.5419,  564.2596,  634.4844,  709.6163,  692.8391,  659.9744,  684.4498,  727.1690,  808.7085,  897.3972,  892.5507,  789.3198,  604.9318,  425.5651,  366.7209
 1115.6544,  888.9353,  729.6120,  645.2475,  588.0281,  689.8883,  943.6482,  982.3072,  939.7956, 1010.9353, 1827.3197, 2017.6671, 2144.7909, 2148.6496, 1419.9385, 1257.4693, 1377.6292, 1664.7653, 1731.4141, 1648.0534, 1511.2985, 1531.0879, 1545.2076, 1322.0842
  418.5029,  388.7009,  393.5902,  385.2197,  395.4188,  532.8085,  580.1812,  637.6190,  835.6662, 2004.6336, 3373.7214, 2440.0242, 1501.3711,  962.5160,  873.6850, 1012.5521, 1176.4322, 1511.5476, 1797.3225, 1366.0769, 1049.8439,  712.5219,  529.4893,  458.2199
